"RouteID","StopID","EstimateTime","GoBack"
"16859","174861","-1","2"
"16497","148672","1365","2"
"16632","142083","-1","2"
"16393","122014","1049","0"
"16629","141923","5055","2"
"16758","156225","-1","2"
"16784","202533","-1","2"
"17663","184699","1983","2"
"16682","148485","5630","2"
"16691","149911","-1","2"
"17528","179578","376","1"
"17931","196919","-3","3"
"16970","161996","-1","2"
"17527","179290","1093","0"
"16719","152649","1860","0"
"17971","198953","2450","2"
"16603","140081","131","1"
"16995","162552","-4","2"
"17292","168725","380","1"
"16643","142817","-1","2"
"16869","159147","-1","2"
"16891","159885","437","0"
"16679","198190","-4","2"
"16527","132759","-1","2"
"16757","156082","956","2"
"16405","122405","241","1"
"16770","157076","-3","3"
"16612","140688","745","0"
"16461","126552","2801","0"
"10195","34914","231","0"
"10475","59910","1192","0"
"16847","174801","678","2"
"16837","158141","1610","0"
"17570","186092","659","1"
"16909","160483","546","0"
"16693","150190","1620","1"
"16407","122485","-1","2"
"18041","201776","1288","2"
"16731","154311","805","1"
"18014","200236","-3","3"
"17975","199083","-3","3"
"16919","160912","121","0"
"16123","18811","-1","2"
"16606","140258","1954","0"
"16675","148093","859","1"
"17714","187796","2469","2"
"16861","158678","-1","2"
"10453","36606","407","1"
"17865","193952","-1","2"
"16405","122425","510","1"
"16518","131695","1749","0"
"16656","147096","-3","3"
"16427","151175","481","2"
"16501","129681","-1","2"
"16775","187176","592","1"
"17806","202600","37","1"
"10492","37321","592","0"
"16586","199257","1112","0"
"16628","192007","7792","2"
"16668","151121","3425","2"
"16528","172194","76","1"
"16682","148499","111","1"
"10453","36574","278","0"
"16517","131616","157","1"
"16728","185516","1471","2"
"16423","123487","-1","2"
"17940","197287","1071","1"
"17693","187120","-3","3"
"16535","133474","4836","2"
"16899","160137","-4","2"
"16294","114862","509","0"
"17971","198946","2019","2"
"16511","130777","824","1"
"17009","162897","2352","2"
"17432","174209","-3","3"
"17692","186493","-4","2"
"16418","123242","1160","2"
"16748","155528","735","0"
"16670","147708","158","0"
"16481","128454","342","1"
"17706","187342","2234","2"
"17534","180680","179","1"
"16581","138105","220","0"
"16660","147308","-1","2"
"17557","181136","1591","1"
"16728","185059","655","1"
"10732","14473","1020","1"
"16224","191141","764","1"
"16518","199066","734","2"
"16857","174100","-1","2"
"16633","163246","176","0"
"17001","162721","3350","2"
"16863","158822","4256","2"
"16492","129187","423","1"
"17624","201827","1892","2"
"16852","158457","5059","2"
"16207","110902","1011","0"
"16878","159400","548","0"
"16491","186415","3727","2"
"16591","149415","866","1"
"16674","147905","176","0"
"16606","203290","2150","2"
"10753","186121","2891","0"
"17905","195886","-3","3"
"17845","193150","611","1"
"16467","127674","-3","3"
"16603","140095","737","1"
"10173","14948","332","0"
"16592","139181","-1","2"
"16760","156562","-1","2"
"16777","187022","2175","2"
"16602","140004","2407","0"
"16688","149579","952","1"
"10325","21086","356","0"
"16468","127741","147","0"
"16542","156382","4835","0"
"17534","179832","674","0"
"16692","150072","259","0"
"15224","58382","5400","2"
"17516","178569","4047","2"
"18098","203133","1634","2"
"16668","151103","1934","2"
"16614","140858","-1","2"
"16606","203356","1619","1"
"17990","199524","1913","2"
"10164","15956","193","0"
"16739","155671","-1","2"
"16691","175752","543","0"
"17779","190315","-3","3"
"16610","140575","263","0"
"16474","128009","532","1"
"16760","156536","-1","2"
"17003","162778","2691","2"
"10148","33939","684","0"
"16666","147545","193","0"
"17537","179968","-1","2"
"10325","21162","531","1"
"10143","13939","825","1"
"16594","139315","928","0"
"17016","163144","4462","2"
"10149","170062","327","0"
"16695","178263","1884","0"
"16467","127631","-3","3"
"16867","159018","2944","2"
"16770","157054","4954","2"
"16775","187158","7741","2"
"17500","177659","3266","2"
"16929","197180","-3","3"
"16542","156349","2387","0"
"10511","37647","143","1"
"16481","148646","-1","2"
"16493","129196","3810","2"
"10732","14469","588","1"
"16637","142876","-1","2"
"17692","186521","-1","2"
"16838","158176","227","1"
"17516","193232","3729","2"
"16223","111631","4223","2"
"10195","34905","-1","2"
"16243","112377","-1","2"
"16607","196419","-1","2"
"16487","128916","291","1"
"16429","190429","490","2"
"16877","201863","-1","2"
"16595","139416","266","0"
"17536","179913","1699","0"
"16851","158412","1626","0"
"17501","177709","-1","2"
"16560","134873","-1","2"
"16581","138065","-1","2"
"16730","154067","-1","2"
"17625","183956","488","1"
"16528","132832","561","1"
"17866","194068","-1","2"
"10511","129771","2187","0"
"16907","160362","-1","2"
"17311","194057","311","1"
"16497","129506","1290","1"
"16420","123344","-1","2"
"16675","147981","1375","2"
"16498","129541","259","1"
"16522","132194","428","2"
"16243","112423","914","1"
"16532","133218","5668","2"
"17016","163180","6195","2"
"16835","158025","1289","2"
"16487","128902","314","0"
"16906","160318","1599","2"
"10492","37319","415","0"
"10164","16094","594","1"
"17524","179097","150","1"
"16522","198313","8039","2"
"16557","203019","-1","2"
"16973","162119","-1","2"
"17553","180910","-3","3"
"16728","191128","2474","1"
"16642","197097","16","0"
"16978","162292","-3","3"
"16693","150203","88","1"
"17568","181439","-1","2"
"17865","193938","-1","2"
"16631","142076","1039","0"
"16538","133702","5191","2"
"16799","157652","2229","2"
"16604","140159","-1","2"
"16599","139811","1929","2"
"16489","129020","160","1"
"10161","34408","342","1"
"16578","154109","3312","2"
"17716","188060","-1","2"
"16677","198158","-1","2"
"17483","176700","59","1"
"17013","163046","1957","2"
"16571","137277","6392","0"
"16679","148202","-4","2"
"17696","186738","-1","2"
"17624","183833","3159","2"
"16730","154019","-1","2"
"16258","152463","1436","2"
"16826","157931","-3","3"
"17711","187629","-1","2"
"16952","161677","-1","2"
"16689","149599","1307","2"
"18041","201798","1796","0"
"16418","123233","502","2"
"17902","195762","-1","2"
"17526","179170","-1","2"
"16739","155637","6607","2"
"17300","169933","416","1"
"16530","133014","-3","3"
"16612","140673","-1","2"
"16748","155518","88","0"
"17972","199021","290","0"
"16659","145452","372","1"
"10281","12701","922","0"
"17528","179489","1635","1"
"16432","124187","233","0"
"16590","138994","5738","2"
"16543","134020","-1","2"
"16515","131371","1030","1"
"10772","38523","930","0"
"17304","169415","1482","1"
"17812","191847","-1","2"
"16910","194475","-1","2"
"16659","147147","676","0"
"16603","140093","633","1"
"10753","38316","1073","1"
"16693","150204","252","1"
"17466","175018","1612","0"
"17904","195794","-1","2"
"16908","160389","-1","2"
"17300","169892","74","0"
"17865","193946","-1","2"
"17523","178998","895","1"
"16890","196133","905","0"
"16466","127576","1888","2"
"17692","186526","-1","2"
"16863","158841","4976","2"
"16611","140649","513","1"
"16633","163240","189","0"
"16461","192177","1661","1"
"16591","139119","561","1"
"16997","162586","177","2"
"16602","139970","6386","2"
"16739","155700","-1","2"
"17824","192454","-1","2"
"16641","142675","-3","3"
"17523","178958","316","0"
"16940","161401","-1","2"
"16682","188684","2313","0"
"16758","156170","-1","2"
"17528","179536","1698","1"
"16838","158152","6035","2"
"16429","124103","1723","0"
"16651","143533","-1","2"
"10196","35124","0","0"
"16189","109900","2841","2"
"16643","142818","-1","2"
"17889","195217","-1","2"
"10164","16098","678","1"
"16532","133170","2093","2"
"15181","44630","-1","2"
"17524","179114","526","1"
"17779","190327","802","0"
"16573","148789","2427","0"
"16511","130798","1678","1"
"17865","193979","1530","2"
"16642","142749","748","0"
"16500","129660","169","1"
"17005","162842","2023","2"
"16614","140870","-1","2"
"16900","160173","-4","2"
"16656","147130","135","1"
"17902","195759","-3","3"
"16903","160229","5665","2"
"16521","131858","692","1"
"17648","184532","-3","3"
"15717","187503","895","0"
"17466","175044","3916","0"
"17532","179711","307","1"
"10732","14379","57","0"
"5413","32946","617","1"
"16498","129527","1022","0"
"16995","162573","2477","2"
"10173","195044","794","1"
"17718","188293","189","0"
"16892","159929","270","0"
"16660","145816","-1","2"
"10325","21069","209","0"
"16912","160693","891","0"
"16627","141750","-1","2"
"16620","141225","-1","2"
"16479","128329","868","1"
"16593","139289","-1","2"
"17696","186678","-1","2"
"16560","134894","606","0"
"17304","169348","1510","0"
"17664","184724","-3","3"
"10151","34222","368","1"
"16407","122515","89","1"
"17466","174980","4490","2"
"16282","150931","367","0"
"10732","14355","469","0"
"17500","177601","6063","2"
"16576","137822","-1","2"
"17824","192441","-1","2"
"16490","129051","1732","2"
"17791","191169","3498","2"
"17806","191576","1224","1"
"16243","112419","693","1"
"16861","158733","388","0"
"16939","161381","5638","2"
"17889","195219","-1","2"
"10732","138174","289","0"
"16515","131344","49","1"
"17625","183917","490","0"
"16909","160484","564","0"
"17568","181446","-1","2"
"17565","181330","6691","2"
"16869","159139","-1","2"
"17557","181124","455","1"
"16686","149482","900","0"
"16531","133133","-3","3"
"16269","113721","-1","2"
"16594","139361","696","1"
"16489","129006","616","0"
"16710","152077","-1","2"
"17837","194386","-3","3"
"16557","203042","-1","2"
"16660","147243","-1","2"
"17548","180695","313","0"
"16651","143560","-1","2"
"16675","148097","981","1"
"17528","179349","211","0"
"10281","12641","-1","2"
"16842","158238","-1","2"
"10329","14881","149","1"
"16548","134200","-1","2"
"16674","195107","767","1"
"17940","197211","2561","2"
"10171","34468","-1","2"
"17557","185545","2626","2"
"16733","154426","2043","2"
"16461","126580","669","1"
"17553","180906","-3","3"
"16270","113769","881","1"
"16557","134531","-1","2"
"10148","33988","695","1"
"17526","179209","255","0"
"16664","175290","347","1"
"17515","178525","1827","0"
"16759","156241","-1","2"
"16990","162439","728","2"
"16584","138552","-1","2"
"16739","155681","-1","2"
"10325","21085","220","0"
"17994","201553","-3","3"
"17548","180751","196","1"
"16764","156823","2580","0"
"10116","20157","6294","2"
"16900","160172","-4","2"
"16584","138549","-1","2"
"16528","132799","207","0"
"15717","19532","-1","2"
"17557","181108","1596","0"
"16907","160372","-1","2"
"17548","180704","230","0"
"10511","37595","165","0"
"16571","137227","580","0"
"16863","158846","5190","2"
"16492","129165","338","0"
"16667","147598","-1","2"
"17548","182935","196","0"
"17700","187043","-1","2"
"16770","157055","5049","2"
"17940","197269","84","1"
"16731","154230","-1","2"
"16543","133997","-1","2"
"16393","122054","228","1"
"16461","126505","849","0"
"16697","150696","47","1"
"17923","196630","-1","2"
"10474","10560","69","1"
"15224","192891","-1","2"
"16673","147870","1506","0"
"16578","137981","-3","3"
"16529","132927","2770","0"
"17711","187633","-1","2"
"16912","160686","592","0"
"10491","37209","39","1"
"16665","194842","400","0"
"16850","158374","1343","2"
"16734","154439","2514","2"
"10453","148822","814","1"
"16406","122439","568","2"
"16873","202222","-1","2"
"18068","203260","991","0"
"17532","179671","118","0"
"16758","156219","-1","2"
"16944","161455","797","0"
"16632","142136","359","1"
"16532","133147","840","2"
"16591","139113","98","1"
"17546","180656","-3","3"
"16189","109903","2951","2"
"17940","197272","190","1"
"16529","132860","3222","2"
"16573","148791","2501","0"
"17945","199819","327","1"
"10164","16076","2047","1"
"16628","141832","3591","2"
"16871","159156","-1","2"
"16527","132698","-1","2"
"16619","198857","160","1"
"16995","162581","3044","2"
"16515","131284","120","0"
"16979","162293","-1","2"
"10116","20214","11316","2"
"10753","184838","147","1"
"17923","196659","-1","2"
"16734","154515","8136","2"
"17005","162845","2094","2"
"17518","178745","579","1"
"10195","148714","-1","2"
"16543","134013","-1","2"
"16489","128994","547","2"
"16608","140375","-1","2"
"16873","159288","-1","2"
"16923","161009","-1","2"
"16835","158066","-1","2"
"16224","191288","406","1"
"16613","140775","885","0"
"16626","203383","-1","2"
"16635","142925","568","0"
"16675","148034","57","0"
"16682","148429","1563","0"
"17005","162799","5640","2"
"16735","154561","74","1"
"16662","191469","750","1"
"17013","163067","3548","2"
"16113","16145","1377","0"
"16672","147785","-1","2"
"16574","190216","-1","2"
"16958","161782","-1","2"
"17814","191930","-3","3"
"16675","154095","917","1"
"16609","140520","4309","2"
"17545","180573","-1","2"
"16651","143474","-1","2"
"16863","158801","1839","2"
"17711","187620","-1","2"
"16467","127670","-3","3"
"17699","186941","7621","2"
"10491","37188","220","0"
"16608","140444","1222","1"
"16535","133422","1945","2"
"16772","157123","1880","0"
"10164","15960","525","0"
"16594","139371","839","1"
"10148","33934","109","0"
"17532","179694","148","1"
"16522","132191","289","2"
"17300","194189","148","0"
"17679","185753","-1","2"
"17700","187079","705","1"
"16761","156607","3341","2"
"10325","21105","529","0"
"17911","199797","-1","2"
"17958","198378","-1","2"
"16542","156304","-1","2"
"16675","148005","49","0"
"16760","156541","-1","2"
"17425","194277","3844","2"
"17005","162839","1866","2"
"16710","152060","-1","2"
"16430","124123","-1","2"
"16992","162466","-3","3"
"16543","133982","-1","2"
"15717","19559","1353","0"
"16594","139316","1004","0"
"17811","191793","-3","3"
"17837","197578","-3","3"
"16992","162472","-3","3"
"16740","154996","1753","1"
"16586","138660","2222","0"
"17534","179853","1121","1"
"16592","139175","-1","2"
"16912","160698","1358","0"
"16585","138604","627","1"
"16629","141951","6464","2"
"16878","159421","3527","2"
"16774","157236","1258","0"
"16590","138930","5136","2"
"16740","155030","912","0"
"16604","140139","304","0"
"17570","181555","130","1"
"17717","188152","-1","2"
"16954","161691","-3","3"
"16905","160275","-3","3"
"16852","158461","5348","2"
"16543","133984","-1","2"
"16950","161602","7203","2"
"16775","187125","4929","2"
"16948","161569","4910","2"
"17937","198548","-1","2"
"17502","177777","6229","2"
"16775","187178","826","1"
"16695","150405","4038","0"
"16686","149464","2920","2"
"16407","122521","527","1"
"16762","156690","-1","2"
"17304","196173","1738","1"
"16590","138928","5036","2"
"16896","160027","1456","2"
"17011","162993","3132","2"
"17293","173796","2703","1"
"16535","133432","2443","2"
"17692","186542","-1","2"
"16565","136039","30","1"
"10196","184278","132","1"
"16393","121986","1188","0"
"17332","171442","501","1"
"17528","179337","803","2"
"17294","173820","-1","2"
"16728","185512","1259","2"
"16890","196137","2141","0"
"18098","203103","1486","0"
"16955","161704","-1","2"
"16878","159435","-1","2"
"17625","183907","3431","2"
"16895","159993","1106","2"
"16493","193212","6006","2"
"17500","177598","5958","2"
"17523","178972","1404","0"
"16675","148109","160","1"
"16943","161442","1415","0"
"16676","198170","5529","2"
"17570","181490","0","0"
"10161","34370","1770","2"
"10325","21104","363","0"
"16521","131807","-1","2"
"10329","14820","-1","2"
"16695","150371","5960","2"
"16517","131528","665","0"
"16740","154975","638","1"
"16574","190224","-1","2"
"17537","180006","-3","3"
"16693","150145","1031","0"
"17692","186464","-4","2"
"10492","37331","59","1"
"16760","156555","-1","2"
"16997","162593","120","0"
"16691","152542","-4","2"
"16835","158088","1228","1"
"16841","158231","3735","2"
"16660","145855","-1","2"
"16579","138026","-3","3"
"16995","162566","2119","2"
"17648","184526","-3","3"
"16837","158113","6359","2"
"16489","129012","1086","0"
"10474","10543","364","1"
"16972","162070","-1","2"
"17519","178765","102","0"
"15181","44619","-1","2"
"16630","142017","3481","2"
"17293","173784","1991","1"
"16873","159274","-1","2"
"17536","179875","-1","2"
"16397","153894","-1","2"
"16730","195904","-1","2"
"16489","128998","796","2"
"18009","200108","-1","2"
"17873","198090","-1","2"
"17942","197358","-1","2"
"16695","150328","2788","2"
"16604","140141","392","0"
"17524","179021","1129","2"
"16732","154180","0","0"
"16789","157556","-1","2"
"17563","181289","-3","3"
"17530","195953","2219","0"
"16952","161651","-1","2"
"16531","133112","-3","3"
"16656","147089","-3","3"
"17683","185888","1015","0"
"10151","34231","1190","1"
"16773","157153","1301","2"
"16789","185192","-1","2"
"17545","180542","-1","2"
"16768","157006","-3","3"
"16869","159146","-1","2"
"17528","179545","472","1"
"17513","178316","1051","2"
"17575","186984","-3","3"
"17510","178058","-1","2"
"16733","154402","920","2"
"16764","156788","325","0"
"16644","142844","2661","2"
"16964","161920","-1","2"
"16565","136027","978","2"
"16666","147529","2478","2"
"16513","130976","3340","0"
"16786","157488","4628","2"
"16578","198877","134","2"
"16806","157749","-1","2"
"16859","174883","-1","2"
"16758","192886","-1","2"
"16734","154479","5690","2"
"15224","27908","5444","2"
"16542","191905","3235","0"
"17395","172443","1307","0"
"16606","140265","117","1"
"16630","142022","3771","2"
"10492","37271","658","0"
"17311","170929","2032","1"
"16619","141160","136","0"
"16978","162289","-3","3"
"16591","139039","156","0"
"10162","15064","-1","2"
"16591","139010","188","0"
"16595","139442","1188","0"
"17575","203331","2183","1"
"17552","180884","-1","2"
"16859","174816","1975","0"
"10162","15096","700","0"
"16642","193264","3135","2"
"16591","139019","0","0"
"10164","148852","0","0"
"16528","132854","627","1"
"16536","133489","429","0"
"16637","142881","-1","2"
"16518","131631","1773","2"
"17557","181142","193","1"
"16878","187339","3327","2"
"10329","14877","747","1"
"17015","163122","-1","2"
"16859","174890","247","0"
"16719","152645","1682","0"
"16910","160567","-1","2"
"16732","154189","489","0"
"17648","184503","-3","3"
"15224","156487","3978","2"
"16675","148089","763","1"
"16944","161459","1281","0"
"16892","159936","877","0"
"17557","181087","-4","2"
"17016","163168","5529","2"
"15181","44678","1596","1"
"16929","201836","-3","3"
"17526","179193","696","0"
"16492","193202","62","0"
"10424","10366","820","0"
"16243","112396","382","0"
"16515","177546","436","1"
"5413","184202","1073","0"
"17552","180882","-1","2"
"16922","160985","870","0"
"16588","138734","231","0"
"17990","199531","630","0"
"16425","123788","350","1"
"16689","202712","1142","1"
"16688","149570","540","1"
"16952","161645","-1","2"
"10492","37372","747","1"
"16487","128929","40","1"
"16909","160457","5892","2"
"16733","184205","901","2"
"17625","183932","1360","0"
"17664","184753","4891","2"
"16466","127563","827","2"
"17524","179052","935","0"
"16623","198871","3207","2"
"16865","158870","6034","2"
"16863","158817","3934","2"
"16431","198584","376","2"
"17523","178987","296","1"
"17576","181811","1323","0"
"16485","199262","1174","2"
"17482","176503","-1","2"
"17696","186717","-1","2"
"16672","147807","-1","2"
"17517","178611","420","0"
"16663","147428","-1","2"
"16560","134906","100","1"
"16773","157189","4098","2"
"17910","195982","-1","2"
"16768","156985","1845","0"
"17957","198368","-4","2"
"16966","161952","5760","2"
"16903","160231","6083","2"
"10772","38562","1265","1"
"17706","187369","-4","2"
"17011","162965","1516","2"
"10731","14077","771","0"
"17003","162790","3094","2"
"16673","147816","2326","0"
"16660","147297","-1","2"
"10491","37150","-1","2"
"16576","137823","-1","2"
"16768","156970","389","0"
"17311","170895","1947","2"
"16515","131310","498","0"
"17917","196382","-1","2"
"16956","161748","-1","2"
"17565","181306","3729","2"
"16838","158177","307","1"
"16760","156535","-1","2"
"17923","198114","-1","2"
"16497","168882","1204","0"
"16770","157039","3652","2"
"17500","177691","5012","2"
"17433","174250","-1","2"
"16999","195092","2658","2"
"16761","156633","5374","2"
"16610","194108","886","1"
"16274","113926","698","0"
"17528","179465","477","1"
"10196","35078","-1","2"
"17945","200387","170","0"
"16431","198590","3181","2"
"17536","179927","448","1"
"16987","162376","-1","2"
"16663","147386","-1","2"
"16762","156654","-1","2"
"16565","193224","434","2"
"16265","113425","-4","2"
"17845","193118","3364","2"
"17791","191161","2356","2"
"16662","191463","1041","0"
"17663","184674","5710","2"
"16829","157960","-3","3"
"17911","196023","-1","2"
"10474","10512","-1","2"
"15224","27923","6825","2"
"16939","161379","5171","2"
"17963","198576","-3","3"
"16593","139257","-1","2"
"17945","199161","1401","1"
"17293","174393","748","0"
"17433","174292","-1","2"
"10149","194191","1363","2"
"10148","33904","2495","2"
"16900","160165","-4","2"
"16948","161533","-1","2"
"16393","122036","613","1"
"10195","35009","727","1"
"16675","148077","39","1"
"17552","180947","-1","2"
"18054","202688","-3","3"
"16944","161477","-3","3"
"16601","139936","3154","2"
"17015","163130","-1","2"
"16564","135815","4778","2"
"16941","202095","-3","3"
"16207","110891","1996","2"
"18098","203106","170","2"
"16849","158325","586","2"
"10753","38331","2256","1"
"16682","148522","1691","1"
"16584","138534","-1","2"
"16265","113434","915","1"
"16682","148476","5104","2"
"16582","183888","4263","2"
"17838","192963","442","1"
"17500","177666","3560","2"
"16691","149945","185","0"
"16522","132200","913","2"
"16608","140418","396","0"
"16556","134480","-1","2"
"16517","131522","224","0"
"16578","137966","2346","2"
"16471","127883","-1","2"
"16660","147307","-1","2"
"16682","148513","940","1"
"17565","181345","-1","2"
"16468","127773","1227","1"
"16609","140512","3359","2"
"16734","154472","4713","2"
"16659","145474","370","1"
"16869","159104","-1","2"
"15717","19556","1045","0"
"16775","157282","6477","2"
"16681","148353","-1","2"
"5413","32929","1350","0"
"16837","158120","6907","2"
"16594","139390","874","1"
"16739","155695","-1","2"
"10325","21154","49","1"
"16532","133175","2248","2"
"17292","168647","163","2"
"16594","139388","783","1"
"16710","152067","-1","2"
"16853","158486","-1","2"
"17948","198295","-3","3"
"16789","185145","-1","2"
"17013","199572","1929","2"
"16588","138791","164","1"
"16574","137554","-1","2"
"17692","186442","-4","2"
"16770","157095","-3","3"
"17971","198975","1573","0"
"16632","142085","-1","2"
"16753","155944","811","0"
"10511","37588","1811","0"
"16515","131302","0","0"
"16608","140391","836","0"
"17914","196083","2958","2"
"16500","129608","-1","2"
"16763","156727","-3","3"
"16425","123772","274","1"
"10196","35080","-1","2"
"16243","186821","1178","1"
"17905","195887","-3","3"
"16517","131534","43","0"
"16530","132994","-3","3"
"16538","133696","4880","2"
"16689","149733","64","1"
"17940","197304","2451","1"
"16660","145872","-1","2"
"17802","191356","152","1"
"16481","128447","627","0"
"17483","176705","300","1"
"16877","159384","-1","2"
"16499","129582","465","1"
"17838","192965","476","1"
"16592","139197","882","0"
"16770","157026","2353","2"
"17923","196552","-1","2"
"16689","149597","879","2"
"16899","160124","-4","2"
"17528","179419","1268","0"
"16670","147764","259","1"
"16857","174086","-1","2"
"16863","158821","4208","2"
"16903","160228","5555","2"
"16830","157973","-1","2"
"16871","159162","-1","2"
"17719","192709","-3","3"
"16685","149325","4561","0"
"17791","191156","1934","2"
"10753","38260","2993","2"
"16599","139827","419","0"
"16571","148665","10493","0"
"10172","34511","433","0"
"16497","129451","2661","2"
"16950","161615","-1","2"
"16995","162529","896","2"
"17714","187797","2515","2"
"15181","44644","-1","2"
"17994","199938","-1","2"
"16574","137549","-1","2"
"16189","109973","2541","0"
"16679","148197","-4","2"
"17716","188081","-1","2"
"16946","161491","-1","2"
"16464","127490","984","0"
"16467","127680","-3","3"
"16123","18835","541","0"
"10325","21136","290","1"
"16224","120511","-1","2"
"16542","156370","4194","0"
"16859","174839","3351","0"
"17513","178337","3322","2"
"17625","191804","2891","2"
"16464","127489","916","0"
"16893","159942","735","2"
"16606","140286","-3","3"
"16552","134298","4514","2"
"16532","177574","8509","2"
"16867","158964","5858","2"
"17682","185848","2015","0"
"16594","139331","196","0"
"16548","134195","-1","2"
"16274","113953","82","1"
"17536","179903","1355","0"
"16735","154549","1518","1"
"16511","130748","2961","2"
"16531","133056","-3","3"
"16527","132763","-1","2"
"16898","160084","-4","2"
"17696","186679","-1","2"
"17868","198456","310","0"
"16651","143470","-1","2"
"16487","128941","80","1"
"17945","199160","1372","1"
"17714","187782","5961","2"
"17534","180682","827","1"
"16730","153993","-1","2"
"17625","183976","1667","1"
"16294","114887","439","0"
"16427","151169","210","2"
"16869","159094","-1","2"
"16627","141815","-1","2"
"17557","181107","1487","0"
"17717","188126","-1","2"
"17552","180869","-1","2"
"16890","159771","793","0"
"16912","194482","2267","0"
"16940","161405","-1","2"
"16950","161621","-1","2"
"17575","181756","2067","0"
"16679","198186","-4","2"
"17692","186585","-1","2"
"16538","133669","2872","2"
"16591","139085","89","0"
"16780","157446","6947","2"
"10731","14131","101","0"
"5415","14040","2431","0"
"17873","198084","-1","2"
"10753","197099","1374","0"
"17992","199637","-3","3"
"16999","162627","2925","2"
"10753","38324","1540","1"
"16732","154205","786","1"
"17648","184543","360","0"
"17466","175024","2353","0"
"17937","197048","1712","0"
"16573","137464","1562","0"
"16688","149551","538","0"
"16719","152598","1325","2"
"16578","137973","2838","2"
"17696","186757","-1","2"
"16757","156139","1563","0"
"16532","133177","2327","2"
"16425","123802","345","1"
"10161","34391","2169","0"
"10163","15858","628","0"
"16926","161047","2265","2"
"16581","187676","315","0"
"16613","140792","949","1"
"16620","174322","-1","2"
"16980","162318","-3","3"
"16757","156116","579","0"
"16838","158165","8332","2"
"17718","188255","-3","3"
"17500","177615","494","1"
"16487","128922","383","1"
"16471","127887","-1","2"
"16430","124141","220","0"
"16946","161512","4247","2"
"16865","158898","8023","2"
"16430","145954","347","1"
"16909","160499","1168","0"
"16485","185216","849","2"
"16775","187155","7609","2"
"16651","143601","-1","2"
"16984","162347","-3","3"
"16489","198904","129","2"
"10731","14133","219","0"
"16865","158932","2868","2"
"17692","186505","-4","2"
"16407","122514","191","1"
"18098","203089","872","0"
"16461","126556","496","1"
"16689","149676","528","0"
"16274","113904","2419","2"
"16910","160556","-1","2"
"16923","161005","-1","2"
"17546","180670","3705","2"
"17552","180939","-1","2"
"16679","148192","-4","2"
"16762","156674","-1","2"
"16812","157813","-1","2"
"10281","12709","488","1"
"10162","15113","1079","0"
"16491","129134","3055","2"
"16908","160380","-1","2"
"16685","149267","3207","2"
"10171","34473","-1","2"
"17466","175064","53","1"
"17940","197201","2080","2"
"16660","145803","-1","2"
"17557","181151","20","1"
"10196","35138","754","0"
"10116","20176","7854","2"
"16861","158703","-1","2"
"17837","197858","-3","3"
"16590","197382","6250","2"
"17838","192932","926","0"
"16224","185528","-1","2"
"16223","111646","5160","2"
"17527","179266","-1","2"
"5416","14098","6917","2"
"16912","160691","851","0"
"16604","148737","371","1"
"16461","126560","841","1"
"17537","179947","-1","2"
"17975","199092","-3","3"
"16189","109968","2281","0"
"16294","114859","353","0"
"16113","16153","1995","0"
"17621","199100","-3","3"
"10173","14970","-4","2"
"16757","156146","1815","0"
"16922","160959","2249","2"
"17937","197866","166","1"
"16878","159442","-1","2"
"16522","198038","742","1"
"16565","136030","1157","2"
"16740","154989","1366","1"
"16695","178258","1553","0"
"16123","148906","-1","2"
"17575","203302","112","1"
"10281","12651","100","0"
"16842","158241","-1","2"
"16689","149719","392","1"
"16662","181170","137","1"
"10772","38531","596","0"
"16565","202477","78","1"
"16632","142123","224","1"
"16871","159171","-1","2"
"17536","179920","1221","1"
"16571","137234","1127","0"
"17945","199136","1071","0"
"16739","155701","-1","2"
"16515","131294","763","0"
"16243","112381","-1","2"
"17483","176694","277","1"
"16973","162110","-1","2"
"18009","200096","-1","2"
"16492","129168","587","0"
"17940","197291","1557","1"
"16425","123723","1407","2"
"17015","163125","-1","2"
"16673","147819","-1","2"
"16628","141887","6626","2"
"16461","126535","1228","0"
"16692","155799","1280","1"
"16726","175294","2852","0"
"16565","136034","2713","2"
"16838","158171","8898","2"
"16688","196408","579","0"
"16682","148444","2802","0"
"16579","138032","-3","3"
"16582","184359","2435","2"
"10753","38241","1520","2"
"16579","138029","-3","3"
"17552","180940","-1","2"
"17940","197221","3004","2"
"16595","139470","992","1"
"17502","177782","6571","2"
"16665","147498","437","0"
"16978","162285","-3","3"
"16867","159043","4576","2"
"16660","145836","-1","2"
"17918","196399","-3","3"
"10474","10535","961","0"
"16761","156631","5154","2"
"16538","133604","-1","2"
"17903","195958","-1","2"
"16466","127600","1926","0"
"17699","186930","5780","2"
"16665","147501","596","0"
"17482","176527","926","0"
"16479","128327","678","1"
"16651","143468","-1","2"
"16740","155012","0","0"
"17779","190326","758","0"
"16956","161714","5529","2"
"16407","122508","309","0"
"16393","192698","53","1"
"16974","162154","-1","2"
"16906","160325","1984","2"
"17889","195234","1213","1"
"15181","44615","-1","2"
"18108","203160","-1","2"
"10195","35031","587","1"
"16674","147906","192","0"
"16529","156408","3022","0"
"16734","199725","2833","2"
"17689","186159","-3","3"
"16463","127442","-1","2"
"17432","174262","3199","2"
"16733","154395","576","2"
"10492","37287","937","0"
"16656","147076","-3","3"
"16265","113396","251","0"
"10424","10367","883","0"
"17536","179893","828","0"
"10424","10394","648","1"
"17534","180677","1418","0"
"10424","10386","175","1"
